x,x-1,y-1,x-2,y-2,y
0.725,0.5675,0.310995826,0.8975,0.450962207,0.564138169
0.8075,0.725,0.564138169,0.5675,0.310995826,0.518791895
0.58,0.8075,0.518791895,0.725,0.564138169,0.366141428
0.4125,0.58,0.366141428,0.8075,0.518791895,0.414354136
0.8725,0.4125,0.414354136,0.58,0.366141428,0.716669913
0.1975,0.8725,0.716669913,0.4125,0.414354136,0.155491049
0.6375,0.1975,0.155491049,0.8725,0.716669913,0.727185618
0.84,0.6375,0.727185618,0.1975,0.155491049,0.578318545
0.78,0.84,0.578318545,0.6375,0.727185618,0.440365652
0.5975,0.78,0.440365652,0.84,0.578318545,0.389203009
0.21,0.5975,0.389203009,0.78,0.440365652,0.312135142
0.83,0.21,0.312135142,0.5975,0.389203009,0.80836768
0.63,0.83,0.80836768,0.21,0.312135142,0.376621318
0.0775,0.63,0.376621318,0.83,0.80836768,0.233697753
0.4,0.0775,0.233697753,0.63,0.376621318,0.684422884
0.9975,0.4,0.684422884,0.0775,0.233697753,0.780702924
0.8825,0.9975,0.780702924,0.4,0.684422884,0.400175738
0.765,0.8825,0.400175738,0.9975,0.780702924,0.409552937
0.9,0.765,0.409552937,0.8825,0.400175738,0.535784336
0.355,0.9,0.535784336,0.765,0.409552937,0.212524776
0.0975,0.355,0.212524776,0.9,0.535784336,0.393771387
0.1125,0.0975,0.393771387,0.355,0.212524776,0.541958006
0.02,0.1125,0.541958006,0.0975,0.393771387,0.49156569
0.935,0.02,0.49156569,0.1125,0.541958006,0.960683427
0.5575,0.935,0.960683427,0.02,0.49156569,0.28583461
0.405,0.5575,0.28583461,0.935,0.960683427,0.423271467
0.5275,0.405,0.423271467,0.5575,0.28583461,0.562997946
0.93,0.5275,0.562997946,0.405,0.423271467,0.682506295
0.1075,0.93,0.682506295,0.5275,0.562997946,0.082773915
0.6425,0.1075,0.082773915,0.93,0.682506295,0.778866984
0.795,0.6425,0.778866984,0.1075,0.082773915,0.554991664
0.1075,0.795,0.554991664,0.6425,0.778866984,0.157448429
0.0775,0.1075,0.157448429,0.795,0.554991664,0.520459531
0.9925,0.0775,0.520459531,0.1075,0.157448429,0.955450968
0.435,0.9925,0.955450968,0.0775,0.520459531,0.198250453
0.155,0.435,0.198250453,0.9925,0.955450968,0.376163023
0.305,0.155,0.376163023,0.435,0.198250453,0.598441232
0.67,0.305,0.598441232,0.155,0.376163023,0.683144019
0.96,0.67,0.683144019,0.305,0.598441232,0.615367939
0.355,0.96,0.615367939,0.67,0.683144019,0.179538451
0.965,0.355,0.179538451,0.96,0.615367939,0.790529858
0.7525,0.965,0.790529858,0.355,0.179538451,0.358555924
0.9,0.7525,0.358555924,0.965,0.790529858,0.542643057
0.79,0.9,0.542643057,0.7525,0.358555924,0.411536182
0.7175,0.79,0.411536182,0.9,0.542643057,0.43859573
0.7125,0.7175,0.43859573,0.79,0.411536182,0.476100981
0.615,0.7125,0.476100981,0.7175,0.43859573,0.434258442
0.7125,0.615,0.434258442,0.7125,0.476100981,0.532355717
0.75,0.7125,0.532355717,0.615,0.434258442,0.496069151
0.0575,0.75,0.496069151,0.7125,0.532355717,0.1587073
0.855,0.0575,0.1587073,0.75,0.496069151,0.903497371
0.44,0.855,0.903497371,0.0575,0.1587073,0.276001627
0.1275,0.44,0.276001627,0.855,0.903497371,0.360841936
0.0325,0.1275,0.360841936,0.44,0.276001627,0.488903469
0.6475,0.0325,0.488903469,0.1275,0.360841936,0.822331323
0.5325,0.6475,0.822331323,0.0325,0.488903469,0.432190214
0.3675,0.5325,0.432190214,0.6475,0.822331323,0.419845334
0.555,0.3675,0.419845334,0.5325,0.432190214,0.596156232
0.53,0.555,0.596156232,0.3675,0.419845334,0.481921125
0.2175,0.53,0.481921125,0.555,0.596156232,0.352621566
0.9825,0.2175,0.352621566,0.53,0.481921125,0.87399925
0.1175,0.9825,0.87399925,0.2175,0.352621566,0.058527778
0.0375,0.1175,0.058527778,0.9825,0.87399925,0.496676683
0.6025,0.0375,0.496676683,0.1175,0.058527778,0.799009683
0.485,0.6025,0.799009683,0.0375,0.496676683,0.435163355
0.0275,0.485,0.435163355,0.6025,0.799009683,0.290413087
0.28,0.0275,0.290413087,0.485,0.435163355,0.656981757
0.8175,0.28,0.656981757,0.0275,0.290413087,0.764242854
0.4175,0.8175,0.764242854,0.28,0.656981757,0.286293807
0.315,0.4175,0.286293807,0.8175,0.764242854,0.458945442
0.07,0.315,0.458945442,0.4175,0.286293807,0.403154674
0.5275,0.07,0.403154674,0.315,0.458945442,0.746855039
0.54,0.5275,0.746855039,0.07,0.403154674,0.50148153
0.705,0.54,0.50148153,0.5275,0.746855039,0.570104629
0.7525,0.705,0.570104629,0.54,0.50148153,0.504305399
0.205,0.7525,0.504305399,0.705,0.570104629,0.224800921
0.4525,0.205,0.224800921,0.7525,0.504305399,0.6384583
0.1925,0.4525,0.6384583,0.205,0.224800921,0.383727333
0.095,0.1925,0.383727333,0.4525,0.6384583,0.481815008
0.7825,0.095,0.481815008,0.1925,0.383727333,0.849770343
0.0525,0.7825,0.849770343,0.095,0.481815008,0.138565716
0.41,0.0525,0.138565716,0.7825,0.849770343,0.702716888
0.78,0.41,0.702716888,0.0525,0.138565716,0.675737388
0.46,0.78,0.675737388,0.41,0.702716888,0.32631829
0.6625,0.46,0.32631829,0.78,0.675737388,0.594552708
0.995,0.6625,0.594552708,0.46,0.32631829,0.635606267
0.8875,0.995,0.635606267,0.6625,0.594552708,0.403852681
0.33,0.8875,0.403852681,0.995,0.635606267,0.207857947
0.8025,0.33,0.207857947,0.8875,0.403852681,0.729929946
0.04,0.8025,0.729929946,0.33,0.207857947,0.121874527
0.9025,0.04,0.121874527,0.8025,0.729929946,0.934826345
0.21,0.9025,0.934826345,0.04,0.121874527,0.144739569
0.5675,0.21,0.144739569,0.9025,0.934826345,0.688310107
0.7175,0.5675,0.688310107,0.21,0.144739569,0.560712997
0.9175,0.7175,0.560712997,0.5675,0.688310107,0.571476291
0.4575,0.9175,0.571476291,0.7175,0.560712997,0.25197856
0.8475,0.4575,0.25197856,0.9175,0.571476291,0.680535439
0.41,0.8475,0.680535439,0.4575,0.25197856,0.266403647
0.675,0.41,0.266403647,0.8475,0.680535439,0.627710614
0.2225,0.675,0.627710614,0.41,0.266403647,0.275340455
0.585,0.2225,0.275340455,0.675,0.627710614,0.689454093
0.63,0.585,0.689454093,0.2225,0.275340455,0.511089468
0.595,0.63,0.511089468,0.585,0.689454093,0.470408723
0.46,0.595,0.470408723,0.63,0.511089468,0.427854098
0.1575,0.46,0.427854098,0.595,0.470408723,0.363589902
0.4175,0.1575,0.363589902,0.46,0.427854098,0.648521685
0.59,0.4175,0.648521685,0.1575,0.363589902,0.584732154
0.5725,0.59,0.584732154,0.4175,0.648521685,0.482322559
0.4125,0.5725,0.482322559,0.59,0.584732154,0.418481332
0.45,0.4125,0.418481332,0.5725,0.482322559,0.523436132
0.2675,0.45,0.523436132,0.4125,0.418481332,0.419432839
0.2875,0.2675,0.419432839,0.45,0.523436132,0.528695812
0.7125,0.2875,0.528695812,0.2675,0.419432839,0.712156903
0.55,0.7125,0.712156903,0.2875,0.528695812,0.404523081
0.155,0.55,0.404523081,0.7125,0.712156903,0.313050457
0.65,0.155,0.313050457,0.55,0.404523081,0.756228809
0.17,0.65,0.756228809,0.155,0.313050457,0.265026843
0,0.17,0.265026843,0.65,0.756228809,0.450712822
0.455,0,0.450712822,0.17,0.265026843,0.752118175
0.1875,0.455,0.752118175,0,0.450712822,0.380052654
0.445,0.1875,0.380052654,0.455,0.752118175,0.644634563
0.3325,0.445,0.644634563,0.1875,0.380052654,0.451870939
0.5225,0.3325,0.451870939,0.445,0.644634563,0.600503939
0.035,0.5225,0.600503939,0.3325,0.451870939,0.273339719
0.865,0.035,0.273339719,0.5225,0.600503939,0.920420176
0.995,0.865,0.920420176,0.035,0.273339719,0.524347274
0.5275,0.995,0.524347274,0.865,0.920420176,0.239235693
0.9175,0.5275,0.239235693,0.995,0.524347274,0.674132345
0.965,0.9175,0.674132345,0.5275,0.239235693,0.48182046
0.605,0.965,0.48182046,0.9175,0.674132345,0.291106802
0.0325,0.605,0.291106802,0.965,0.48182046,0.22683599
0.77,0.0325,0.22683599,0.605,0.291106802,0.878342901
0.5475,0.77,0.878342901,0.0325,0.22683599,0.371818398
0.4275,0.5475,0.371818398,0.77,0.878342901,0.439051641
0.485,0.4275,0.439051641,0.5475,0.371818398,0.531212735
0.765,0.485,0.531212735,0.4275,0.439051641,0.627783537
0.8925,0.765,0.627783537,0.485,0.531212735,0.532375933
0.9275,0.8925,0.532375933,0.765,0.627783537,0.478460935
0.165,0.9275,0.478460935,0.8925,0.532375933,0.110449171
0.66,0.165,0.110449171,0.9275,0.478460935,0.755313066
0.6575,0.66,0.755313066,0.165,0.110449171,0.482500889
0.765,0.6575,0.482500889,0.66,0.755313066,0.53304972
0,0.765,0.53304972,0.6575,0.482500889,0.124239811
0.525,0,0.124239811,0.765,0.53304972,0.784126688
0.9875,0.525,0.784126688,0,0.124239811,0.707520659
0.1275,0.9875,0.707520659,0.525,0.784126688,0.06036103
0.885,0.1275,0.06036103,0.9875,0.707520659,0.878799805
0.4025,0.885,0.878799805,0.1275,0.06036103,0.242385909
0.445,0.4025,0.242385909,0.885,0.878799805,0.52663421
0.7025,0.445,0.52663421,0.4025,0.242385909,0.621136164
0.805,0.7025,0.621136164,0.445,0.52663421,0.526665573
0.6325,0.805,0.526665573,0.7025,0.621136164,0.391542232
0.13,0.6325,0.391542232,0.805,0.526665573,0.256337473
0.0675,0.13,0.256337473,0.6325,0.391542232,0.503537684
0.23,0.0675,0.503537684,0.13,0.256337473,0.612183082
0.5975,0.23,0.612183082,0.0675,0.503537684,0.691099868
0.965,0.5975,0.691099868,0.23,0.612183082,0.657444056
0.2125,0.965,0.657444056,0.5975,0.691099868,0.111591998
0.5775,0.2125,0.111591998,0.965,0.657444056,0.691511542
0.16,0.5775,0.691511542,0.2125,0.111591998,0.300246941
0.0125,0.16,0.300246941,0.5775,0.691511542,0.461918404
0.215,0.0125,0.461918404,0.16,0.300246941,0.635493318
0.5,0.215,0.635493318,0.0125,0.461918404,0.654713945
0.9725,0.5,0.654713945,0.215,0.635493318,0.714391379
0.4875,0.9725,0.714391379,0.5,0.654713945,0.233242146
0.955,0.4875,0.233242146,0.9725,0.714391379,0.713236474
0.28,0.955,0.713236474,0.4875,0.233242146,0.147944834
0.4775,0.28,0.147944834,0.955,0.713236474,0.608729717
0.005,0.4775,0.608729717,0.28,0.147944834,0.28428722
0.55,0.005,0.28428722,0.4775,0.608729717,0.792817211
0.41,0.55,0.792817211,0.005,0.28428722,0.42967515
0.0925,0.41,0.42967515,0.55,0.792817211,0.36130324
0.55,0.0925,0.36130324,0.41,0.42967515,0.744795622
0.7075,0.55,0.744795622,0.0925,0.36130324,0.565740483
0.0475,0.7075,0.565740483,0.55,0.744795622,0.181745891
0.3875,0.0475,0.181745891,0.7075,0.565740483,0.695170595
0.1225,0.3875,0.695170595,0.0475,0.181745891,0.38737341
0.9875,0.1225,0.38737341,0.3875,0.695170595,0.928425808
0.7575,0.9875,0.928425808,0.1225,0.38737341,0.348492855
0.5275,0.7575,0.348492855,0.9875,0.928425808,0.369532624
0.575,0.5275,0.369532624,0.7575,0.348492855,0.517488585
0.27,0.575,0.517488585,0.5275,0.369532624,0.351961194
0.935,0.27,0.351961194,0.575,0.517488585,0.82346111
0.015,0.935,0.82346111,0.27,0.351961194,0.0377184
0.6275,0.015,0.0377184,0.935,0.82346111,0.822773344
0.5925,0.6275,0.822773344,0.015,0.0377184,0.470608333
0.53,0.5925,0.470608333,0.6275,0.822773344,0.461241319
0.11,0.53,0.461241319,0.5925,0.470608333,0.303450857
0.4575,0.11,0.303450857,0.53,0.461241319,0.692884535
0.375,0.4575,0.692884535,0.11,0.303450857,0.464438549
0.1325,0.375,0.464438549,0.4575,0.692884535,0.398810668
0.9025,0.1325,0.398810668,0.375,0.464438549,0.88406244
0.445,0.9025,0.88406244,0.1325,0.398810668,0.252219086
0.0625,0.445,0.252219086,0.9025,0.88406244,0.32836931
0.3275,0.0625,0.32836931,0.445,0.252219086,0.659497659
0.7175,0.3275,0.659497659,0.0625,0.32836931,0.692436924
0.8025,0.7175,0.692436924,0.3275,0.659497659,0.517263511
0.73,0.8025,0.517263511,0.7175,0.692436924,0.437486905
0.9275,0.73,0.437486905,0.8025,0.517263511,0.567572604
0.025,0.9275,0.567572604,0.73,0.437486905,0.050878062
0.9075,0.025,0.050878062,0.9275,0.567572604,0.945345469
0.3575,0.9075,0.945345469,0.025,0.050878062,0.209455773
0.265,0.3575,0.209455773,0.9075,0.945345469,0.469006866
0.92,0.265,0.469006866,0.3575,0.209455773,0.819352778
0.805,0.92,0.819352778,0.265,0.469006866,0.407264205
0.555,0.805,0.407264205,0.92,0.819352778,0.356042292
0.72,0.555,0.356042292,0.805,0.407264205,0.568712445
0.575,0.72,0.568712445,0.555,0.356042292,0.415777758
0.145,0.575,0.415777758,0.72,0.568712445,0.294756673
0.335,0.145,0.294756673,0.575,0.415777758,0.617648957
0.655,0.335,0.617648957,0.145,0.294756673,0.659761477
0.3275,0.655,0.659761477,0.335,0.617648957,0.334325069
0.91,0.3275,0.334325069,0.655,0.659761477,0.780469099
0.465,0.91,0.780469099,0.3275,0.334325069,0.257251176
0.6125,0.465,0.257251176,0.91,0.780469099,0.568939971
0.325,0.6125,0.568939971,0.465,0.257251176,0.360298676
0.84,0.325,0.360298676,0.6125,0.568939971,0.749826544
0.7525,0.84,0.749826544,0.325,0.360298676,0.427160661
0.2725,0.7525,0.427160661,0.84,0.749826544,0.255653221
0.39,0.2725,0.255653221,0.7525,0.427160661,0.572827509
0.115,0.39,0.572827509,0.2725,0.255653221,0.384265203
0.895,0.115,0.384265203,0.39,0.572827509,0.890236264
0.3025,0.895,0.890236264,0.115,0.384265203,0.191161676
0.405,0.3025,0.191161676,0.895,0.890236264,0.563222668
0.335,0.405,0.563222668,0.3025,0.191161676,0.477740954
0.4125,0.335,0.477740954,0.405,0.563222668,0.548827203
0.79,0.4125,0.548827203,0.335,0.477740954,0.679209539
0.2375,0.79,0.679209539,0.4125,0.548827203,0.219067206
0.8275,0.2375,0.219067206,0.79,0.679209539,0.792130766
0.4775,0.8275,0.792130766,0.2375,0.219067206,0.30824645
0.255,0.4775,0.30824645,0.8275,0.792130766,0.398574321
0.29,0.255,0.398574321,0.4775,0.30824645,0.536698566
0.63,0.29,0.536698566,0.255,0.398574321,0.673090719
0.4,0.63,0.673090719,0.29,0.536698566,0.381201729
0.9025,0.4,0.381201729,0.63,0.673090719,0.737249715
0.3975,0.9025,0.737249715,0.4,0.381201729,0.230496895
0.6325,0.3975,0.230496895,0.9025,0.737249715,0.615133038
0.035,0.6325,0.615133038,0.3975,0.230496895,0.212926019
0.6325,0.035,0.212926019,0.6325,0.615133038,0.814083952
0.505,0.6325,0.814083952,0.035,0.212926019,0.427845407
0.53,0.505,0.427845407,0.6325,0.814083952,0.509258618
0.13,0.53,0.509258618,0.505,0.427845407,0.312618105
0.06,0.13,0.312618105,0.53,0.509258618,0.500107982
0.46,0.06,0.500107982,0.13,0.312618105,0.721489427
0.865,0.46,0.721489427,0.06,0.500107982,0.687170173
0.275,0.865,0.687170173,0.46,0.721489427,0.195054911
0.6925,0.275,0.195054911,0.865,0.687170173,0.709806117
0.3025,0.6925,0.709806117,0.275,0.195054911,0.302303582
0.5325,0.3025,0.302303582,0.6925,0.709806117,0.62153658
0.3675,0.5325,0.62153658,0.3025,0.302303582,0.419871869
0.7175,0.3675,0.419871869,0.5325,0.62153658,0.670477007
0.74,0.7175,0.670477007,0.3675,0.419871869,0.488681434
0.4625,0.74,0.488681434,0.7175,0.670477007,0.349422432
0.035,0.4625,0.349422432,0.74,0.488681434,0.306188474
0.81,0.035,0.306188474,0.4625,0.349422432,0.895265749
0.1775,0.81,0.895265749,0.035,0.306188474,0.1806424
0.6575,0.1775,0.1806424,0.81,0.895265749,0.747309473
0.795,0.6575,0.747309473,0.1775,0.1806424,0.546760018
0.555,0.795,0.546760018,0.6575,0.747309473,0.361751542
0.5975,0.555,0.361751542,0.795,0.546760018,0.512686137
0.515,0.5975,0.512686137,0.555,0.361751542,0.451658832
0.495,0.515,0.451658832,0.5975,0.512686137,0.487765015
0.085,0.495,0.487765015,0.515,0.451658832,0.31123263
0.745,0.085,0.31123263,0.495,0.487765015,0.838095979
0.2175,0.745,0.838095979,0.085,0.31123263,0.234611129
0.6225,0.2175,0.234611129,0.745,0.838095979,0.709348933
0.16,0.6225,0.709348933,0.2175,0.234611129,0.275548133
0.2725,0.16,0.275548133,0.6225,0.709348933,0.580831424
0.645,0.2725,0.580831424,0.16,0.275548133,0.689896832
0.98,0.645,0.689896832,0.2725,0.580831424,0.638235116
0.0325,0.98,0.638235116,0.645,0.689896832,0.021042071
0.8025,0.0325,0.021042071,0.98,0.638235116,0.893206549
0.0525,0.8025,0.893206549,0.0325,0.021042071,0.127588812
0.07,0.0525,0.127588812,0.8025,0.893206549,0.547214935
0.7425,0.07,0.547214935,0.0525,0.127588812,0.845418249
0.7775,0.7425,0.845418249,0.07,0.547214935,0.49210396
0.295,0.7775,0.49210396,0.7425,0.845418249,0.252235181
0.37,0.295,0.252235181,0.7775,0.49210396,0.551331633
0.815,0.37,0.551331633,0.295,0.252235181,0.714057154
0.6575,0.815,0.714057154,0.37,0.551331633,0.397433907
0.2925,0.6575,0.397433907,0.815,0.714057154,0.316937709
0.52,0.2925,0.316937709,0.6575,0.397433907,0.621308065
0.9475,0.52,0.621308065,0.2925,0.316937709,0.692000508
0.245,0.9475,0.692000508,0.52,0.621308065,0.136055151
0.475,0.245,0.136055151,0.9475,0.692000508,0.626795353
0.91,0.475,0.626795353,0.245,0.136055151,0.699541353
0.055,0.91,0.699541353,0.475,0.626795353,0.06973748
0.4175,0.055,0.06973748,0.91,0.699541353,0.704774868
0.81,0.4175,0.704774868,0.055,0.06973748,0.685341765
0.33,0.81,0.685341765,0.4175,0.704774868,0.250395508
0.0325,0.33,0.250395508,0.81,0.685341765,0.377764029
0.825,0.0325,0.377764029,0.33,0.250395508,0.90349947
0.4275,0.825,0.90349947,0.0325,0.377764029,0.286749555
0.4425,0.4275,0.286749555,0.825,0.90349947,0.511770366
0.3075,0.4425,0.511770366,0.4275,0.286749555,0.441824564
0.1325,0.3075,0.441824564,0.4425,0.511770366,0.435853727
0.4275,0.1325,0.435853727,0.3075,0.441824564,0.666819282
0.5925,0.4275,0.666819282,0.1325,0.435853727,0.580382497
0.96,0.5925,0.580382497,0.4275,0.666819282,0.658366007
0.69,0.96,0.658366007,0.5925,0.580382497,0.332724653
0.99,0.69,0.332724653,0.96,0.658366007,0.618106768
0.9125,0.99,0.618106768,0.69,0.332724653,0.418046801
0.3375,0.9125,0.418046801,0.99,0.618106768,0.197568096
0.4625,0.3375,0.197568096,0.9125,0.418046801,0.57031175
0.7975,0.4625,0.57031175,0.3375,0.197568096,0.657849056
0.01,0.7975,0.657849056,0.4625,0.57031175,0.110905857
0.33,0.01,0.110905857,0.7975,0.657849056,0.689453427
0.6025,0.33,0.689453427,0.01,0.110905857,0.638463841
0.9175,0.6025,0.638463841,0.33,0.689453427,0.632987773
0.2325,0.9175,0.632987773,0.6025,0.638463841,0.146818763
0.055,0.2325,0.146818763,0.9175,0.632987773,0.441565142
0.9175,0.055,0.441565142,0.2325,0.146818763,0.93345987
0.095,0.9175,0.93345987,0.055,0.441565142,0.083910879
0.71,0.095,0.083910879,0.9175,0.93345987,0.816599071
0.0475,0.71,0.816599071,0.095,0.083910879,0.176069461
0.5075,0.0475,0.176069461,0.71,0.816599071,0.750053609
0.73,0.5075,0.750053609,0.0475,0.176069461,0.599356171
0.8825,0.73,0.599356171,0.5075,0.750053609,0.547074708
0.675,0.8825,0.547074708,0.73,0.599356171,0.368618753
0.37,0.675,0.368618753,0.8825,0.547074708,0.342777573
0.935,0.37,0.342777573,0.675,0.368618753,0.768577911
0.8725,0.935,0.768577911,0.37,0.342777573,0.429904306
0.9025,0.8725,0.429904306,0.935,0.768577911,0.477929703
0.11,0.9025,0.477929703,0.8725,0.429904306,0.09901506
0.3925,0.11,0.09901506,0.9025,0.477929703,0.663155284
0.155,0.3925,0.663155284,0.11,0.09901506,0.399497907
0.8425,0.155,0.399497907,0.3925,0.663155284,0.844272269
0.38,0.8425,0.844272269,0.155,0.399497907,0.255420889
0.1225,0.38,0.255420889,0.8425,0.844272269,0.391484818
0.3275,0.1225,0.391484818,0.38,0.255420889,0.626569266
0.5775,0.3275,0.626569266,0.1225,0.391484818,0.628422289
0.5475,0.5775,0.628422289,0.3275,0.626569266,0.477492373
0.285,0.5475,0.477492373,0.5775,0.628422289,0.373887468
0.43,0.285,0.373887468,0.5475,0.477492373,0.584263054
0.7925,0.43,0.584263054,0.285,0.373887468,0.67076872
0.955,0.7925,0.67076872,0.43,0.584263054,0.545851211
0.1825,0.955,0.545851211,0.7925,0.67076872,0.103554463
0.8675,0.1825,0.103554463,0.955,0.545851211,0.840610434
0.24,0.8675,0.840610434,0.1825,0.103554463,0.177669958
0.5775,0.24,0.177669958,0.8675,0.840610434,0.676418878
0.1675,0.5775,0.676418878,0.24,0.177669958,0.303678939
0.8625,0.1675,0.303678939,0.5775,0.676418878,0.846557031
0.455,0.8625,0.846557031,0.1675,0.303678939,0.278746158
0.99,0.455,0.278746158,0.8625,0.846557031,0.747081304
0.7975,0.99,0.747081304,0.455,0.278746158,0.365417336
0.695,0.7975,0.365417336,0.99,0.747081304,0.424187329
0.62,0.695,0.424187329,0.7975,0.365417336,0.44614288
0.04,0.62,0.44614288,0.695,0.424187329,0.222039021
0.875,0.04,0.222039021,0.62,0.44614288,0.922249304
0.9875,0.875,0.922249304,0.04,0.222039021,0.515428773
0.5025,0.9875,0.515428773,0.875,0.922249304,0.231901532
0.7925,0.5025,0.231901532,0.9875,0.515428773,0.630683238
0.3875,0.7925,0.630683238,0.5025,0.231901532,0.286314733
0.5125,0.3875,0.286314733,0.7925,0.630683238,0.565738678
0.8875,0.5125,0.565738678,0.3875,0.286314733,0.67294824
0.0425,0.8875,0.67294824,0.5125,0.565738678,0.076372238
0.18,0.0425,0.076372238,0.8875,0.67294824,0.603012587
0.495,0.18,0.603012587,0.0425,0.076372238,0.671688107
0.4575,0.495,0.671688107,0.18,0.603012587,0.481592172
0.015,0.4575,0.481592172,0.495,0.671688107,0.299796545
0.005,0.015,0.299796545,0.4575,0.481592172,0.538068608
0.495,0.005,0.538068608,0.015,0.299796545,0.767773701
0.02,0.495,0.767773701,0.005,0.538068608,0.281491456
0.3175,0.02,0.281491456,0.495,0.767773701,0.678248856
0,0.3175,0.678248856,0.02,0.281491456,0.369766999
0.4,0,0.369766999,0.3175,0.678248856,0.726958834
0.7375,0.4,0.726958834,0,0.369766999,0.661786502
0.2625,0.7375,0.661786502,0.4,0.726958834,0.259317791
0.2025,0.2625,0.259317791,0.7375,0.661786502,0.492561097
0.0225,0.2025,0.492561097,0.2625,0.259317791,0.443182611
0.2875,0.0225,0.443182611,0.2025,0.492561097,0.663161091
0.06,0.2875,0.663161091,0.0225,0.443182611,0.413676022
0.0375,0.06,0.413676022,0.2875,0.663161091,0.528238129
0.2925,0.0375,0.528238129,0.06,0.413676022,0.657272367
0.645,0.2925,0.657272367,0.0375,0.528238129,0.67848804
0.575,0.645,0.67848804,0.2925,0.657272367,0.453006233
0.8075,0.575,0.453006233,0.645,0.67848804,0.597759932
0.6525,0.8075,0.597759932,0.575,0.453006233,0.399357108
0.85,0.6525,0.399357108,0.8075,0.597759932,0.574659362
0.3225,0.85,0.574659362,0.6525,0.399357108,0.226180262
0.015,0.3225,0.226180262,0.85,0.574659362,0.37387635
0.1625,0.015,0.37387635,0.3225,0.226180262,0.610103815
0.425,0.1625,0.610103815,0.015,0.37387635,0.649256051
0.885,0.425,0.649256051,0.1625,0.610103815,0.715536463
0.11,0.885,0.715536463,0.425,0.649256051,0.108611857
0.3725,0.11,0.108611857,0.885,0.715536463,0.65400813
0.065,0.3725,0.65400813,0.11,0.108611857,0.369314508
0.205,0.065,0.369314508,0.3725,0.65400813,0.602099922
0.9775,0.205,0.602099922,0.065,0.369314508,0.878646602
0.375,0.9775,0.878646602,0.205,0.602099922,0.179041742
0.915,0.375,0.179041742,0.9775,0.878646602,0.756685319
0.205,0.915,0.756685319,0.375,0.179041742,0.135594344
0.0925,0.205,0.135594344,0.915,0.756685319,0.473808897
0.1475,0.0925,0.473808897,0.205,0.135594344,0.560717536
0.4625,0.1475,0.560717536,0.0925,0.473808897,0.676212954
0.64,0.4625,0.676212954,0.1475,0.560717536,0.5828964
0.72,0.64,0.5828964,0.4625,0.676212954,0.522404574
0.6,0.72,0.522404574,0.64,0.5828964,0.423318113
0.56,0.6,0.423318113,0.72,0.522404574,0.470840188
0.0275,0.56,0.470840188,0.6,0.423318113,0.249255653
0.2675,0.0275,0.249255653,0.56,0.470840188,0.651264471
0.6175,0.2675,0.651264471,0.0275,0.249255653,0.679633153
0.995,0.6175,0.679633153,0.2675,0.651264471,0.660189529
0.9725,0.995,0.660189529,0.6175,0.679633153,0.442718959
0.275,0.9725,0.442718959,0.995,0.660189529,0.136055246
0.355,0.275,0.136055246,0.9725,0.442718959,0.55544741
0.985,0.355,0.55544741,0.275,0.136055246,0.800307281
0.7175,0.985,0.800307281,0.355,0.55544741,0.33157161
0.155,0.7175,0.33157161,0.985,0.800307281,0.221119477
0.9325,0.155,0.221119477,0.7175,0.33157161,0.885431932
0.0125,0.9325,0.885431932,0.155,0.221119477,0.037946569
0.4925,0.0125,0.037946569,0.9325,0.885431932,0.762402008
0.2725,0.4925,0.762402008,0.0125,0.037946569,0.398346713
0.475,0.2725,0.398346713,0.4925,0.762402008,0.611705369
0.225,0.475,0.611705369,0.2725,0.398346713,0.386271332
0.0075,0.225,0.386271332,0.475,0.611705369,0.423959225
0.645,0.0075,0.423959225,0.225,0.386271332,0.834897684
0.6125,0.645,0.834897684,0.0075,0.423959225,0.470150845
0.2675,0.6125,0.470150845,0.645,0.834897684,0.33020798
0.835,0.2675,0.33020798,0.6125,0.470150845,0.779096962
0.3375,0.835,0.779096962,0.2675,0.33020798,0.240100256
0.4475,0.3375,0.240100256,0.835,0.779096962,0.563451566
0.6375,0.4475,0.563451566,0.3375,0.240100256,0.592905115
0.7875,0.6375,0.592905115,0.4475,0.563451566,0.554440524
0.385,0.7875,0.554440524,0.6375,0.592905115,0.288436671
0.495,0.385,0.288436671,0.7875,0.554440524,0.559106997
0.6675,0.495,0.559106997,0.385,0.288436671,0.578804793
0.025,0.6675,0.578804793,0.495,0.559106997,0.189689221
0.95,0.025,0.189689221,0.6675,0.578804793,0.964783523
0.59,0.95,0.964783523,0.025,0.189689221,0.292466297
0.57,0.59,0.292466297,0.95,0.964783523,0.480898711
0.185,0.57,0.480898711,0.59,0.292466297,0.315803886
0.115,0.185,0.315803886,0.57,0.480898711,0.495077075
0.6825,0.115,0.495077075,0.185,0.315803886,0.793063173
0.135,0.6825,0.793063173,0.115,0.495077075,0.231181509
0.6025,0.135,0.231181509,0.6825,0.793063173,0.745480246
0.535,0.6025,0.745480246,0.135,0.231181509,0.458032508
0.885,0.535,0.458032508,0.6025,0.745480246,0.655159132
0.6625,0.885,0.655159132,0.535,0.458032508,0.361310407
0.3,0.6625,0.361310407,0.885,0.655159132,0.31762268
0.9975,0.3,0.31762268,0.6625,0.361310407,0.835580583
0.6425,0.9975,0.835580583,0.3,0.31762268,0.290408904
0.3225,0.6425,0.290408904,0.9975,0.835580583,0.338888844
0.6975,0.3225,0.338888844,0.6425,0.290408904,0.686024617
